title,inception,movement,genre,image_url
The oxen are harnessed,1894-01-01T00:00:00Z,Young Poland,genre art,http://commons.wikimedia.org/wiki/Special:FilePath/Ignacy%20Wr%C3%B3blewski.%20Wo%C5%82y%20w%20zaprz%C4%99gu.jpg
"On the San Juan, Nicaragua",1871-01-01T00:00:00Z,Luminism,landscape art,http://commons.wikimedia.org/wiki/Special:FilePath/Norton%20Bush%20-%20On%20the%20San%20Juan%2C%20Nicaragua.jpg
Sunset: A Scene in Brazil,1864-01-01T00:00:00Z,Luminism,landscape art,http://commons.wikimedia.org/wiki/Special:FilePath/Martin%20Johnson%20Heade%20-%20Sunset%2C%20A%20Scene%20in%20Brazil.jpg
"Sunset over Pedra da Gávea, Rio de Janeiro",1860-01-01T00:00:00Z,Luminism,landscape art,http://commons.wikimedia.org/wiki/Special:FilePath/Eduard%20Hildebrandt%20-%20Sunset%20over%20Pedra%20da%20G%C3%A1vea%2C%20Rio%20de%20Janeiro.jpg
The cigar makers,1915-01-01T00:00:00Z,Costumbrismo,genre art,http://commons.wikimedia.org/wiki/Special:FilePath/MuseoBellasA04012009Las%20cigarreras.jpg
Machaquito como apoteosis del toreo cordobés,1950-01-01T00:00:00Z,Costumbrismo,portrait,http://commons.wikimedia.org/wiki/Special:FilePath/Machaquito%20by%20Julio%20Romero%20de%20Torres.jpg
Portrait of Doña María Millanes,1915-01-01T00:00:00Z,Costumbrismo,portrait,http://commons.wikimedia.org/wiki/Special:FilePath/Retrato%20de%20Do%C3%B1a%20Mar%C3%ADa%20Millanes%20by%20Julio%20Romero%20de%20Torres.JPG
Q65683863,1900-01-01T00:00:00Z,Luminism,genre art,http://commons.wikimedia.org/wiki/Special:FilePath/Pereza%20andaluza%20by%20Julio%20Romero%20de%20Torres.jpg
Women over shawl,1923-01-01T00:00:00Z,Costumbrismo,genre art,http://commons.wikimedia.org/wiki/Special:FilePath/Mujeres%20sobre%20mant%C3%B3n%20by%20Julio%20Romero%20de%20Torres.JPG
Portrait of José Sánchez Peña,1874-01-01T00:00:00Z,Costumbrismo,portrait,http://commons.wikimedia.org/wiki/Special:FilePath/Retrato%20de%20Jos%C3%A9%20S%C3%A1nchez%20Pe%C3%B1a%20by%20Rafael%20Romero%20de%20Barros.jpg
Portrait of lady Serapia Muñoz,1875-01-01T00:00:00Z,Costumbrismo,portrait,http://commons.wikimedia.org/wiki/Special:FilePath/Retrato%20de%20do%C3%B1a%20Serapia%20Mu%C3%B1oz%20by%20Rafael%20Romero%20Barros.jpg
Q72916334,1902-01-01T00:00:00Z,Luminism,landscape art,http://commons.wikimedia.org/wiki/Special:FilePath/Lille%20PdBA%20emile%20claus%20verger.JPG
Wife's portrait,1909-01-01T00:00:00Z,Young Poland,portrait,http://commons.wikimedia.org/wiki/Special:FilePath/J%C3%B3zef%20Mehoffer%20-%20Portret%20%C5%BCony%20%28W%20laurowej%20sali%29%201909.jpg
Self-portrait,1887-01-01T00:00:00Z,Young Poland,self-portrait,http://commons.wikimedia.org/wiki/Special:FilePath/W%C5%82adys%C5%82aw%20Podkowi%C5%84ski%20Autoportret%201887%20Muzeum%20%C5%9Al%C4%85skie%20Katowice%20Poland.jpg
Christian!,1897-01-01T00:00:00Z,Costumbrismo,genre art,http://commons.wikimedia.org/wiki/Special:FilePath/%C2%A1Cristiano%21.jpg
Ruinas del anfiteatro de Sagunto,1867-01-01T00:00:00Z,Luminism,landscape art,http://commons.wikimedia.org/wiki/Special:FilePath/Ruinas%20del%20anfiteatro%20de%20Sagunto%20-%20Antonio%20Gomar%20y%20Gomar.jpg
Q99914423,1887-01-01T00:00:00Z,Costumbrismo,genre art,http://commons.wikimedia.org/wiki/Special:FilePath/Napolitana%20o%20Ciocciara%20-%20Joaqu%C3%ADn%20Sorolla.jpg
The Last Judgment,1431-01-01T00:00:00Z,Italian Renaissance,religious art,http://commons.wikimedia.org/wiki/Special:FilePath/Fra%20Angelico%20009.jpg
Marriage of the Virgin,1501-01-01T00:00:00Z,Italian Renaissance,religious art,http://commons.wikimedia.org/wiki/Special:FilePath/Pietro%20Perugino%20cat66.jpg
The prophet David,1550-01-01T00:00:00Z,Italian Renaissance,religious art,http://commons.wikimedia.org/wiki/Special:FilePath/Pietro%20Perugino%20cat48b.jpg
The prophet David,1550-01-01T00:00:00Z,Italian Renaissance,religious art,http://commons.wikimedia.org/wiki/Special:FilePath/Pietro%20Perugino%20cat48b.jpg
Prophet Isaiah,1550-01-01T00:00:00Z,Italian Renaissance,religious art,http://commons.wikimedia.org/wiki/Special:FilePath/Pietro%20Perugino%20cat48a.jpg
Mary Magdalene,1500-01-01T00:00:00Z,Italian Renaissance,religious art,http://commons.wikimedia.org/wiki/Special:FilePath/Pietro%20Perugino%20cat56.jpg
San Pietro Polyptych,1496-01-01T00:00:00Z,Italian Renaissance,religious art,http://commons.wikimedia.org/wiki/Special:FilePath/Polittico%20di%20San%20Pietro%20%28Perugino%29.jpg
Polyptych of Sant'Agostino,1502-01-01T00:00:00Z,Italian Renaissance,religious art,http://commons.wikimedia.org/wiki/Special:FilePath/Polyptyque%20de%20Sant%27Agostino.jpg
Portrait of Dona Isabel de Requesens,1510-01-01T00:00:00Z,Italian Renaissance,portrait,http://commons.wikimedia.org/wiki/Special:FilePath/Portrait%20de%20Jeanne%20d%27Aragon%2C%20by%20Raffaello%20Sanzio%2C%20from%20C2RMF.jpg
Portrait of Dona Isabel de Requesens,1510-01-01T00:00:00Z,Italian Renaissance,portrait,http://commons.wikimedia.org/wiki/Special:FilePath/Portrait%20de%20Jeanne%20d%27Aragon%2C%20by%20Raffaello%20Sanzio%2C%20from%20C2RMF.jpg
Biagio Milanesi,1500-01-01T00:00:00Z,Italian Renaissance,portrait,http://commons.wikimedia.org/wiki/Special:FilePath/Pietro%20Perugino%20cat58a.jpg
Portrait of a Young Man,1495-01-01T00:00:00Z,Italian Renaissance,portrait,http://commons.wikimedia.org/wiki/Special:FilePath/Pietro%20Perugino%20catA2.jpg
Tezi Altarpiece,1500-01-01T00:00:00Z,Italian Renaissance,religious art,http://commons.wikimedia.org/wiki/Special:FilePath/Pala%20tezi%2C.jpg
Pala di Corciano,1513-01-01T00:00:00Z,Italian Renaissance,religious art,http://commons.wikimedia.org/wiki/Special:FilePath/Pietro%20Perugino%20cat85a.jpg
Fano Altarpiece,1497-01-01T00:00:00Z,Italian Renaissance,religious art,http://commons.wikimedia.org/wiki/Special:FilePath/Pietro%20Perugino%20cat45b.jpg
Crucifixion of Christ,1502-01-01T00:00:00Z,Italian Renaissance,religious art,http://commons.wikimedia.org/wiki/Special:FilePath/Perugino%2C%20pala%20di%20monteripido%2C%20recto.jpg
Sansepolcro Altarpiece,1510-01-01T00:00:00Z,Italian Renaissance,religious art,http://commons.wikimedia.org/wiki/Special:FilePath/Pietro%20Perugino%20cat75.jpg
Vallombrosa Altarpiece,1500-01-01T00:00:00Z,Italian Renaissance,religious art,http://commons.wikimedia.org/wiki/Special:FilePath/Perugino%2C%20pala%20di%20vallombrosa.jpg
Assumption of the Virgin,1506-01-01T00:00:00Z,Italian Renaissance,religious art,http://commons.wikimedia.org/wiki/Special:FilePath/Perugino%20Assunta%20Duomo%20Napoli.jpg
Pala della Trasfigurazione,1517-01-01T00:00:00Z,Italian Renaissance,religious art,http://commons.wikimedia.org/wiki/Special:FilePath/Pietro%20Perugino%20cat91.jpg
Decemviri Altarpiece,1495-01-01T00:00:00Z,Italian Renaissance,religious art,http://commons.wikimedia.org/wiki/Special:FilePath/Pietro%20Perugino%20cat41b.jpg
Saint Bartholomew,1503-01-01T00:00:00Z,Italian Renaissance,religious art,http://commons.wikimedia.org/wiki/Special:FilePath/Pietro%20Perugino%20-%20Saint%20Bartholomew.jpg
Saint Bartholomew,1512-01-01T00:00:00Z,Italian Renaissance,religious art,http://commons.wikimedia.org/wiki/Special:FilePath/Pietro%20Perugino%20-%20Saint%20Bartholomew.jpg
Saint Bartholomew,1523-01-01T00:00:00Z,Italian Renaissance,religious art,http://commons.wikimedia.org/wiki/Special:FilePath/Pietro%20Perugino%20-%20Saint%20Bartholomew.jpg
Saint Herculanus and Saint James the Great,1450-01-01T00:00:00Z,Italian Renaissance,religious art,http://commons.wikimedia.org/wiki/Special:FilePath/Pietro%20Perugino%20cat87d.jpg
Saint John the Evangelist and Saint Augustine,1502-01-01T00:00:00Z,Italian Renaissance,religious art,http://commons.wikimedia.org/wiki/Special:FilePath/Augustins%20-%20Saint%20Jean%20l%27%C3%89vang%C3%A9liste%20et%20saint%20Augustin%20par%20il%20Perugino%202004%201%2025.jpg
Saint John the Evangelist and Saint Augustine,1507-01-01T00:00:00Z,Italian Renaissance,religious art,http://commons.wikimedia.org/wiki/Special:FilePath/Augustins%20-%20Saint%20Jean%20l%27%C3%89vang%C3%A9liste%20et%20saint%20Augustin%20par%20il%20Perugino%202004%201%2025.jpg
St Jerome and St Mary Magdelen,1513-01-01T00:00:00Z,Italian Renaissance,religious art,http://commons.wikimedia.org/wiki/Special:FilePath/Pietro%20Perugino%20cat87i.jpg
Saint Sebastian,1493-01-01T00:00:00Z,Italian Renaissance,religious art,http://commons.wikimedia.org/wiki/Special:FilePath/Pietro%20Perugino%20cat32.jpg
Saint Sebastian,1490-01-01T00:00:00Z,Italian Renaissance,nude,http://commons.wikimedia.org/wiki/Special:FilePath/Pietro%20Perugino%20cat22.jpg
Saint Sebastian,1490-01-01T00:00:00Z,Italian Renaissance,religious art,http://commons.wikimedia.org/wiki/Special:FilePath/Pietro%20Perugino%20cat22.jpg
Saint Sebastian,1490-01-01T00:00:00Z,Italian Renaissance,religious art,http://commons.wikimedia.org/wiki/Special:FilePath/St%20Sebastian%20%28Pietro%20Perugino%29%20-%20Nationalmuseum%20-%2019763.tif
Standard of the Holy Trinity,1499-01-01T00:00:00Z,Italian Renaissance,religious art,http://commons.wikimedia.org/wiki/Special:FilePath/BandieraRV.jpg
Adoration of the Magi,1430-01-01T00:00:00Z,Italian Renaissance,religious art,http://commons.wikimedia.org/wiki/Special:FilePath/Fra%20Angelico%20Adoration.jpg
Adoration of the Magi,1430-01-01T00:00:00Z,Italian Renaissance,religious art,http://commons.wikimedia.org/wiki/Special:FilePath/Fra%20Angelico%20Adoration.jpg
Galitzin triptych,1481-01-01T00:00:00Z,Italian Renaissance,religious art,http://commons.wikimedia.org/wiki/Special:FilePath/Perugino%20-%20The%20Crucifixion%20with%20the%20Virgin%2C%20Saints%20John%2C%20Jerome%2C%20and%20Mary%20Magdalene%20-%20Galitzin-Triptych.jpg
Adoration of the Magi,1441-01-01T00:00:00Z,Italian Renaissance,religious art,http://commons.wikimedia.org/wiki/Special:FilePath/Angelico%2C%20affresco%20s.%20marco%2C%20adorazione%20dei%20magi%20cella%2039.jpg
The Adoration of the Magi,1426-01-01T00:00:00Z,Italian Renaissance,religious art,http://commons.wikimedia.org/wiki/Special:FilePath/Masaccio%20001.jpg
The Adoration of the Magi,1487-01-01T00:00:00Z,Italian Renaissance,religious art,http://commons.wikimedia.org/wiki/Special:FilePath/Ghirlandaio%2C%20adorazione%20tornabuoni.jpg
Adoration of the Shepherds,1480-01-01T00:00:00Z,Italian Renaissance,religious art,http://commons.wikimedia.org/wiki/Special:FilePath/Anbetung%20der%20Hirten.jpg
Annunciation,1475-01-01T00:00:00Z,Italian Renaissance,religious art,http://commons.wikimedia.org/wiki/Special:FilePath/L%27Annonciation%2C%20by%20Leonardo%20da%20Vinci%2C%20from%20C2RMF%20retouched.jpg
Annunciation,1475-01-01T00:00:00Z,Italian Renaissance,religious art,http://commons.wikimedia.org/wiki/Special:FilePath/L%27Annonciation%2C%20by%20Leonardo%20da%20Vinci%2C%20from%20C2RMF%20retouched.jpg
Annunciation,1478-01-01T00:00:00Z,Italian Renaissance,religious art,http://commons.wikimedia.org/wiki/Special:FilePath/L%27Annonciation%2C%20by%20Leonardo%20da%20Vinci%2C%20from%20C2RMF%20retouched.jpg
Annunciation,1478-01-01T00:00:00Z,Italian Renaissance,religious art,http://commons.wikimedia.org/wiki/Special:FilePath/L%27Annonciation%2C%20by%20Leonardo%20da%20Vinci%2C%20from%20C2RMF%20retouched.jpg
Lamentation over the Dead Christ,1436-01-01T00:00:00Z,Italian Renaissance,religious art,http://commons.wikimedia.org/wiki/Special:FilePath/Fra%20Angelico%20076.jpg
Communion of the Apostles,1450-01-01T00:00:00Z,Italian Renaissance,religious art,http://commons.wikimedia.org/wiki/Special:FilePath/Comunione%20degli%20apostoli%2C%20cella%2035.jpg
Saints Cosmas and Damian and their Brothers Surviving the Stake,1443-01-01T00:00:00Z,Italian Renaissance,religious art,http://commons.wikimedia.org/wiki/Special:FilePath/Angelico%2C%20predella%20dei%20santi%20cosma%20e%20damiano%20da%20pala%20di%20san%20marco%2C%20condanna.jpg
St Peter Consecrates St Lawrence as Deacon,1447-01-01T00:00:00Z,Italian Renaissance,religious art,http://commons.wikimedia.org/wiki/Special:FilePath/St.%20Peter%20Niccoline%20Chapel.jpg
Christ's Charge to Peter,1515-01-01T00:00:00Z,Italian Renaissance,religious art,http://commons.wikimedia.org/wiki/Special:FilePath/V%26A%20-%20Raphael%2C%20Christ%27s%20Charge%20to%20Peter%20%281515%29.jpg
Christ crowned with thorns,1430-01-01T00:00:00Z,Italian Renaissance,religious art,http://commons.wikimedia.org/wiki/Special:FilePath/Beato%20angelico%2C%20Cristo%20coronato%20di%20spine%2C%20livorno%2C%201420%20circa.jpg
Mocking of Christ,1438-01-01T00:00:00Z,Italian Renaissance,religious art,http://commons.wikimedia.org/wiki/Special:FilePath/Sangelico%2C%20cristo%20deriso%201440-1441.jpg
Christ in Heaven with Four Saints and a Donor,1492-01-01T00:00:00Z,Italian Renaissance,religious art,http://commons.wikimedia.org/wiki/Special:FilePath/Christ%20in%20Heaven%20with%20Four%20Saints%20and%20a%20Donor.jpg
Man of Sorrows,1442-01-01T00:00:00Z,Italian Renaissance,religious art,http://commons.wikimedia.org/wiki/Special:FilePath/Cristo%20in%20piet%C3%A0%2C%20angelico%20san%20marco.jpg
Christ as pilgrim welcomed by two Dominicans,1442-01-01T00:00:00Z,Italian Renaissance,religious art,http://commons.wikimedia.org/wiki/Special:FilePath/Angelico%2C%20cristo%20pellegrino%20accolto%20da%20due%20domenicani.jpg
Crucifixion with St Dominic praying,1500-01-01T00:00:00Z,Italian Renaissance,religious art,http://commons.wikimedia.org/wiki/Special:FilePath/Fra%20Angelico%20-%20Le%20Calvaire%20avec%20saint%20Dominique%20en%20pri%C3%A8re%2C%20RF%20265.jpg
"Christ on the Cross, the Virgin, Saint John the Evangelist, and Cardinal Torquemada",1450-01-01T00:00:00Z,Italian Renaissance,religious art,http://commons.wikimedia.org/wiki/Special:FilePath/Fra%20Angelico%20-%20Christ%20on%20the%20Cross%2C%20the%20Virgin%2C%20Saint%20John%20the%20Evangelist%2C%20and%20Cardinal%20Torquemada%20-%201921.34%20-%20Fogg%20Museum.jpg
Crucifixion of Saints Cosmas and Damian,1443-01-01T00:00:00Z,Italian Renaissance,religious art,http://commons.wikimedia.org/wiki/Special:FilePath/Angelico%2C%20predella%20dei%20santi%20cosma%20e%20damiano%20da%20pala%20di%20san%20marco%2C%20crocefissione.jpg
Saint Dominic adoring the Crucifixion,1440-01-01T00:00:00Z,Italian Renaissance,religious art,http://commons.wikimedia.org/wiki/Special:FilePath/Fra%20Angelico%20072.jpg
The Crucifixion of Saint Peter,1426-01-01T00:00:00Z,Italian Renaissance,religious art,http://commons.wikimedia.org/wiki/Special:FilePath/Masaccio%2C%20polittico%20di%20pisa.jpg
The Beheading of Saints Cosmas and Damian,1438-01-01T00:00:00Z,Italian Renaissance,religious art,http://commons.wikimedia.org/wiki/Special:FilePath/Le%20Martyre%20des%20saints%20Cosme%20et%20Damien%20-%20Fra%20Angelico%20-%20Mus%C3%A9e%20du%20Louvre%20Peintures%20RF%20340.jpg
The Beheading of Saints Cosmas and Damian,1443-01-01T00:00:00Z,Italian Renaissance,religious art,http://commons.wikimedia.org/wiki/Special:FilePath/Le%20Martyre%20des%20saints%20Cosme%20et%20Damien%20-%20Fra%20Angelico%20-%20Mus%C3%A9e%20du%20Louvre%20Peintures%20RF%20340.jpg
Disputation of St Stephen,1514-01-01T00:00:00Z,Italian Renaissance,religious art,http://commons.wikimedia.org/wiki/Special:FilePath/Vittore%20Carpaccio%20Disputation%20of%20St%20Stephen.jpg
The Distribution of Alms and Death of Ananias,1425-01-01T00:00:00Z,Italian Renaissance,religious art,http://commons.wikimedia.org/wiki/Special:FilePath/The%20Distribution%20of%20Alms%20and%20Death%20of%20Ananias.jpg
Two Venetian Ladies,1490-01-01T00:00:00Z,Italian Renaissance,portrait,http://commons.wikimedia.org/wiki/Special:FilePath/Vittore%20Carpaccio%20079.jpg
Two Venetian Ladies,1490-01-01T00:00:00Z,Italian Renaissance,genre art,http://commons.wikimedia.org/wiki/Special:FilePath/Vittore%20Carpaccio%20079.jpg
The Healing of Justinian by Saint Cosmas and Saint Damian,1443-01-01T00:00:00Z,Italian Renaissance,religious art,http://commons.wikimedia.org/wiki/Special:FilePath/Angelico%2C%20predella%20dei%20santi%20cosma%20e%20damiano%20da%20pala%20di%20san%20marco%2C%20healing.jpg
The Healing of Palladia by Saints Cosmas and Damian,1443-01-01T00:00:00Z,Italian Renaissance,religious art,http://commons.wikimedia.org/wiki/Special:FilePath/Angelico%2C%20predella%20dei%20santi%20cosma%20e%20damiano%20da%20pala%20di%20san%20marco%2C%20guarigione%20di%20palladia.jpg
The Naming of Saint John the Baptist,1450-01-01T00:00:00Z,Italian Renaissance,religious art,http://commons.wikimedia.org/wiki/Special:FilePath/Fra%20Angelico%20002.jpg
Coronation of the Virgin,1430-01-01T00:00:00Z,Italian Renaissance,religious art,http://commons.wikimedia.org/wiki/Special:FilePath/Fra%27%20Angelico%20-%20Incoronazione%20della%20Vergine%20-%20Google%20Art%20Project.jpg
Coronation of the Virgin,1486-01-01T00:00:00Z,Italian Renaissance,religious art,http://commons.wikimedia.org/wiki/Special:FilePath/Domenico%20ghirlandaio%2C%20incoronazione%20della%20vergine%20di%20citt%C3%A0%20di%20castello.jpg
Coronation of the Virgin,1486-01-01T00:00:00Z,Italian Renaissance,religious art,http://commons.wikimedia.org/wiki/Special:FilePath/Domenico%20ghirlandaio%2C%20incoronazione%20della%20vergine%20di%20narni.jpg
Leda and the Swan,1530-01-01T00:00:00Z,Italian Renaissance,mythological painting,http://commons.wikimedia.org/wiki/Special:FilePath/Michelangelo%2C%20studio%20per%20la%20leda%2C%20casa%20buonarroti.jpg
Virgin and Child Enthroned with Twelve Angels,1420-01-01T00:00:00Z,Italian Renaissance,religious art,http://commons.wikimedia.org/wiki/Special:FilePath/Angelico%2C%20madonna%20col%20bambino%20e%20dodici%20angeli%2C%201430%20circa.jpg
Madonna Casini,1426-01-01T00:00:00Z,Italian Renaissance,religious art,http://commons.wikimedia.org/wiki/Special:FilePath/Masaccio%2C%20Madonna-del-Solletico.jpg
Madonna dell'Umiltà,1424-01-01T00:00:00Z,Italian Renaissance,religious art,http://commons.wikimedia.org/wiki/Special:FilePath/Masaccio%2C%20madonna%20dell%27umilt%C3%A0%2C%20washington.jpg
Madonna with child,1500-01-01T00:00:00Z,Italian Renaissance,religious art,http://commons.wikimedia.org/wiki/Special:FilePath/Angelico%2C%20madonna%20col%20bambino%2C%20uffizi%2C%201425-1449.jpg
Madonna and Child Enthroned with Saints,1479-01-01T00:00:00Z,Italian Renaissance,religious art,http://commons.wikimedia.org/wiki/Special:FilePath/Domenico%20ghirlandaio%2C%20Madonna%20and%20Child%20Enthroned%20with%20Saints%2C%20lucca%2001.jpg
Compagnia di San Francesco altarpiece,1420-01-01T00:00:00Z,Italian Renaissance,religious art,http://commons.wikimedia.org/wiki/Special:FilePath/Fra%20Angelico%20-%20Compagnia%20di%20San%20Francesco%20Altarpiece%20-%20WGA00620.jpg
The Decapitation of Saint John the Baptist,1426-01-01T00:00:00Z,Italian Renaissance,religious art,http://commons.wikimedia.org/wiki/Special:FilePath/Masaccio%20martirio%20di%20san%20giovanni%20Battista.jpg
Martyrdom of St Lawrence,1447-01-01T00:00:00Z,Italian Renaissance,religious art,http://commons.wikimedia.org/wiki/Special:FilePath/Angelico%2C%20niccolina%2007.jpg
The Death of Ananias,1515-01-01T00:00:00Z,Italian Renaissance,religious art,http://commons.wikimedia.org/wiki/Special:FilePath/Arazzi%20di%20raffaello%2C%20cartone%2004.jpg
Bosco ai Frati Altarpiece,1450-01-01T00:00:00Z,Italian Renaissance,religious art,http://commons.wikimedia.org/wiki/Special:FilePath/Angelico%2C%20Bosco%20ai%20Frati%20Altarpiece.jpg
Repentance of Saint Peter,1425-01-01T00:00:00Z,Italian Renaissance,religious art,http://commons.wikimedia.org/wiki/Special:FilePath/Masaccio%2C%20sinopia%20del%20pentimento%20di%20san%20pietro%2C%20cappella%20brancacci.jpg
Entombment of Christ,1443-01-01T00:00:00Z,Italian Renaissance,religious art,http://commons.wikimedia.org/wiki/Special:FilePath/Entombment%20of%20Christ%20%28Fra%20Angelico%29.jpg
Lunette of the north wall,1447-01-01T00:00:00Z,Italian Renaissance,religious art,http://commons.wikimedia.org/wiki/Special:FilePath/Angelico%2C%20niccolina%2005.jpg
Presentation at the Temple,1438-01-01T00:00:00Z,Italian Renaissance,religious art,http://commons.wikimedia.org/wiki/Special:FilePath/Presentation%20of%20Jesus%20at%20the%20Temple%20by%20Fra%20Angelico%20%28San%20Marco%20Cell%2010%29.jpg
Sforza Family portraits in Santa Maria delle Grazie by Leonardo da Vinci,1497-01-01T00:00:00Z,Italian Renaissance,portrait,http://commons.wikimedia.org/wiki/Special:FilePath/Leonardo%20da%20vinci%2C%20Ritratti%20dei%20duchi%20di%20Milano%20con%20i%20figli.jpg
